timestamp,pv_kwh,gshp_kwh,ashp_kwh,offtake_kwh,feedin_kwh,t_ballon,t_sol,t_ext,cop_gshp,cop_ashp,prix_eur_kwh
2026-05-30 00:15:00,0,0.01278265028259193,0.229598131544888,0.10599999999976717,0,19.53333346048991,14.399999936421713,22.700000127156574,6,5.5,0.12215000000000001
2026-05-30 00:30:00,0,0.01301053957408294,0.23435377592593432,0.12299999999959255,0,19.5,14.166666666666666,22.600000381469727,6,5.5,0.12159
2026-05-30 00:45:00,0,0.01272905906244705,0.22907473434507847,0.10700000000360887,0,19.600000381469727,14.600000063578287,22.233332951863606,6,5.5,0.11642
2026-05-30 01:00:00,0,0.01264216514492,0.23060372857749462,0.11800000000221189,0,19.433333079020183,14.033333142598469,22.066666920979817,6,5.5,0.12028
2026-05-30 01:15:00,0,0.012750806950949482,0.23199805978685617,0.11099999999714782,0,19.566666920979817,14.533333460489908,21.166667302449543,6,5.5,0.11645
2026-05-30 01:30:00,0,0.012879560169763863,0.2299169319793582,0.11499999999796273,0,19.399999618530273,14.066666603088379,20.900000254313152,6,5.5,0.11533
2026-05-30 01:45:00,0,0.012513369720880291,0.2353926736190915,0.11400000000139698,0,19.600000381469727,14.466666857401531,21.100000381469727,6,5.5,0.11755
2026-05-30 02:00:00,0,0.012644062730498262,0.2315626054853201,0.10700000000360887,0,19.433333079020183,14.233333269755045,20.233332951863606,6,5.5,0.11941
2026-05-30 02:15:00,0,0.012900505917627016,0.2290964675322175,0.12099999999918509,0,19.46666653951009,14.299999872843424,20.600000381469727,6,5.5,0.12
2026-05-30 02:30:00,0,0.012469073657877743,0.22953914052248,0.10499999999592546,0,19.433333079020183,14.366666793823242,20.53333346048991,6,5.5,0.12079000000000001
2026-05-30 02:45:00,0,0.013098646785118035,0.2362533023059368,0.12000000000261934,0,19.433333079020183,14.099999745686848,20.46666653951009,6,5.5,0.12185
2026-05-30 03:00:00,0,0.0129106929237023,0.2326156002506614,0.10800000000017462,0,19.600000381469727,14.566666603088379,20.200000127156574,6,5.5,0.125
2026-05-30 03:15:00,0,0.012848818321261207,0.23352897414565085,0.11800000000221189,0,19.433333079020183,13.966666857401531,20.03333346048991,6,5.5,0.12108
